code,name
032418,台達電群益53購03
032419,漢唐群益53購04
032420,全新群益52購03
032421,奇鋐群益54購13
032422,景碩群益56購01
032423,昇貿群益52購02
032424,創意群益52購03
032425,TPK群益53購01
032426,海華群益53購02
032427,臻鼎群益53購05
032428,精成科群益52購05
032429,保瑞群益52購02
032430,穎崴群益52購08
032431,緯穎群益54購06
032432,緯穎群益54購07
032433,緯穎群益58購01
032434,臺股指群益52購11
032435,臺股指群益52購12
032436,臺股指群益52購13
032437,臺股指群益52購14
032438,臺股指群益52購15
032439,光寶科台新52購01
032440,世紀鋼台新52購01
032441,高股息元大53購01
032442,FBNQ2X元大54購01
032443,SP黃豆元大53購01
032444,南亞元大53購03
032445,南亞元大54購04
032446,台化元大54購01
032447,台玻元大53購01
032448,台玻元大54購04
032449,中鋼元大53購01
032450,中鴻元大53購01
032453,高力凱基51購01
032454,高力凱基51購02
032455,楠梓電元大54購02
032456,鴻海元大54購15
032457,台積電元大53購05
032458,台積電元大54購23
032459,矽統元大53購01
032461,金像電元大53購04
032462,毅嘉元大54購01
032463,建準元大54購04
032464,京元電元大53購02
032465,京元電元大54購06
032466,聯發科元大54購09
032467,盟立元大53購01
032468,宏達電元大54購03
032469,奇鋐元大54購15
032470,德律元大54購02
032471,華晶科元大53購01
032472,華晶科元大53購02
032473,創意元大53購03
032474,創意元大54購03
032475,智易元大53購01
032476,祥碩元大54購03
032477,佳必琪元大53購01
032478,佳必琪元大53購02
032479,啟�痐舅j53購02
032480,啟�痐舅j53購03
032481,矽力元大53購01
032482,矽力元大53購02
032483,保瑞元大53購02
032484,保瑞元大53購03
032485,緯穎元大54購12
032486,洋基元大53購03
032487,龍德船元大53購01
032488,富世達元大54購08
032489,菱光元大53購01
032490,和碩中信52購01
032491,華通永豐53購02
032492,鴻海永豐52購09
032493,鴻海永豐54購03
032494,燿華永豐53購01
032495,強茂永豐53購01
032496,宏達電永豐53購03
032497,亞光永豐53購04
032498,世芯永豐52購10
032499,世芯永豐54購05
032500,亞翔永豐54購02
032501,穎崴永豐53購03
032502,富世達永豐53購06
032503,南亞國泰53購03
032504,華通國泰53購02
032505,智邦國泰53購05
032506,京鼎國泰53購01
032507,鈺邦國泰53購02
032508,緯穎國泰53購03
032509,緯穎國泰53購04
032510,洋基國泰53購01
032511,世芯元富58購03
032512,佳必琪元富52購03
032513,富世達元富52購02
032514,漢唐第一55購01
032515,堤維西凱基53購01
032516,台玻凱基55購01
032517,宇隆凱基53購02
032518,華通凱基55購01
032519,鴻海凱基53購11
032520,鴻海凱基55購04
032521,毅嘉凱基53購02
032522,漢唐凱基54購02
032523,亞光凱基53購04
032524,德律凱基54購02
032525,欣興凱基58購01
032526,華晶科凱基53購02
032527,新日興凱基53購04
032528,創意凱基54購01
032529,世芯凱基54購08
032530,臻鼎凱基53購05
032531,達興凱基53購03
032532,祥碩凱基53購01
032533,精成科凱基53購02
032534,啟�硈肭�53購01
032535,矽力凱基53購02
032536,穎崴凱基53購03
032537,洋基凱基53購03
032538,龍德船凱基53購01
032539,富世達凱基54購05
032540,昇陽半凱基53購01
032541,臺股指凱基53購18
032542,臺股指凱基5A購02
032543,華通兆豐53購02
032544,亞光富邦53購03
032545,健鼎富邦52購01
032546,帆宣富邦52購02
032547,富世達富邦54購02
032548,富世達富邦55購03
032549,昇陽半富邦53購02
032550,南電富邦52購03
032551,世紀鋼富邦52購02
032552,華通台新52購01
032553,德律台新52購01
032554,緯穎台新52購01
032555,道瓊銅國票58購01
032556,南亞國票53購07
032557,和大國票53購02
032558,台玻國票53購05
032559,允強國票53購01
032560,川湖國票53購04
032561,為升國票53購01
032562,華通國票53購02
032563,楠梓電國票54購01
032564,鴻海國票59購02
032565,光罩國票53購01
032566,智邦國票5A購01
032567,台光電國票56購01
032568,漢唐國票5A購01
032569,聯發科國票52購02
032570,聯發科國票55購01
032571,志聖國票54購01
032572,新興國票53購01
032573,神基國票58購01
032574,德律國票54購01
032575,健策國票58購01
032576,樺漢國票53購01
032577,訊芯國票53購03
032578,晶心科國票53購02
032579,晶心科國票5B購01
032580,緯穎國票53購02
032581,洋基國票53購03
032582,富世達國票58購01
032583,致新國票53購01
032584,電子類國票53購04
032585,金融類國票53購01
032586,元上證元大53購01
032587,T50反1元大53購05
032588,T50反1元大54購04
032589,T50反1元大56購02
032590,T50反1元大5B購02
032591,T50反1元大5C購01
032592,A50元大53購01
032593,深中小元大53購01
032594,A50正2元大54購02
032595,台塑元大54購05
032596,華城元大54購12
032597,大亞元大53購01
032598,大成鋼元大54購04
032599,川湖元大53購02
032600,光寶科元大54購05
032601,華通元大53購03
032602,鴻海元大54購16
032603,台積電元大54購24
032604,智邦元大54購08
032605,所羅門元大53購02
032606,燿華元大53購01
032607,金像電元大54購05
032608,台光電元大54購13
032609,毅嘉元大53購03
032610,建準元大54購05
032612,京元電元大53購03
032613,台光電統一49購01
032614,京元電元大54購07
032615,志聖元大53購01
032616,鉅祥元大53購01
032617,冠德統一51購01
032618,大立光元大54購05
032620,亞光元大53購02
032621,碩天統一49購01
032622,材料統一4B購01
032623,亞光元大54購06
032624,遠雄港統一49購01
032625,欣興元大54購12
032626,華晶科元大54購01
032627,景碩元大54購05
032628,創意元大54購04
032629,宏致元大53購01
032630,世芯元大54購15
032631,貿聯元大54購09
032632,潤泰新統一49購01
032633,TPK元大53購01
032635,世紀鋼統一49購02
032636,神達元大54購06
032637,臻鼎元大54購01
032638,達興元大53購04
032639,瀚宇博元大53購01
032640,亞翔元大54購06
032641,精成科元大54購06
032642,佳必琪元大53購03
032643,矽力元大53購03
032644,鈺邦元大53購01
032645,緯穎元大54購13
032646,洋基元大53購04
032647,AES元大54購06
032648,富世達元大54購09
032649,昇陽半元大54購03
032650,南電元大54購03
032651,台玻群益52購04
032652,華通群益54購01
032653,楠梓電群益53購01
032654,台積電群益52購09
032655,燿華群益52購02
032656,技嘉群益54購02
032657,台光電群益56購01
032658,毅嘉群益52購02
032659,聯發科群益54購06
032660,強茂群益52購01
032661,強茂群益53購01
032662,亞光群益52購03
032663,德律群益54購01
032664,緯創群益52購03
032667,新日興群益52購01
032668,聯鈞群益52購03
032669,世芯群益52購11
032670,聯茂群益58購01
032671,保瑞群益52購03
032672,穎崴群益54購03
032673,緯穎群益54購09
032674,洋基第一54購01
032675,台達電國泰53購04
032676,華通國泰53購03
032677,鴻海國泰53購02
032678,鴻海國泰53購03
032679,燿華國泰53購02
032681,毅嘉國泰53購02
032682,強茂國泰53購01
032683,亞光國泰53購04
032684,迅得國泰53購01
032685,鴻海中信58購02
032686,台積電中信58購01
032687,台光電中信52購03
032688,毅嘉中信53購01
032689,貿聯中信52購01
032690,神達中信57購01
032691,智伸科中信52購01
032692,聯茂中信53購01
032693,穎崴中信58購01
032694,宇隆永豐53購01
032695,聯電永豐53購01
032696,金寶永豐52購01
032697,精英永豐53購01
032698,華邦電永豐53購01
032699,華碩永豐53購01
032700,燿華永豐52購02
032701,台光電永豐54購04
032702,毅嘉永豐54購01
032703,皇昌永豐54購01
032704,陽明永豐53購02
032705,亞光永豐52購06
032707,聯鈞永豐52購03
032708,樺漢永豐53購01
032709,羅昇永豐55購01
032710,華新兆豐54購01
032711,穎崴兆豐54購02
032712,元金2X富邦52購02
032713,台塑富邦53購01
032714,華新富邦52購02
032715,大亞富邦52購01
032716,川湖富邦52購04
032717,金像電富邦52購02
032718,台光電富邦54購01
032719,志聖富邦52購01
032720,聯茂富邦55購01
032721,緯穎富邦54購02
032722,臺股指富邦5B購02
032723,香港2X元大54購02
032724,台塑元大54購06
032725,南亞元大53購05
032726,南亞元大53購06
032727,南亞元大54購05
032728,億泰元大54購02
032729,劍麟元大53購01
032730,光寶科元大54購06
032731,台達電元大53購02
032732,台達電元大53購03
032733,台達電元大54購05
032734,華通元大53購04
032735,鴻海元大53購08
032736,鴻海元大54購17
032737,台積電元大54購25
032738,智邦元大54購09
032739,燿華元大53購02
032740,金像電元大54購06
032741,毅嘉元大54購02
032742,漢唐元大53購07
032743,漢唐元大53購08
032744,京元電元大53購04
032745,京元電元大54購08
032746,中航元大53購01
032747,緯創元大54購09
032748,昇貿元大53購02
032749,昇貿元大54購01
032750,宏致元大53購02
032751,世芯元大54購16
032752,貿聯元大54購10
032753,海華元大53購03
032754,海華元大54購01
032755,神達元大53購03
032756,神達元大53購04
032757,神達元大54購07
032758,臻鼎元大53購02
032759,臻鼎元大53購03
032760,臻鼎元大54購02
032761,眾達元大53購01
032762,眾達元大53購02
032763,眾達元大54購01
032764,全訊元大53購01
032765,亞翔元大54購07
032766,聯茂元大54購02
032767,穎崴元大54購03
032768,緯穎元大54購14
032769,富世達元大54購10
032770,億豐元大53購01
032771,臺股指元大53購15
032772,臺股指元大55購07
032773,宇隆群益52購01
032774,光寶科群益52購06
032775,台達電群益52購05
032776,台達電群益54購01
032777,鴻海群益52購12
032778,鴻海群益52購13
032779,鴻海群益53購14
032780,廣宇群益54購02
032781,智邦群益52購08
032782,英業達群益52購01
032783,燿華群益52購03
032784,燿華群益53購01
032785,漢唐群益52購07
032786,盟立群益52購01
032787,盟立群益53購01
032788,華航群益52購02
032789,亞光群益52購04
032790,昇貿群益54購01
032791,新日興群益55購01
032792,創意群益53購01
032793,世芯群益57購01
032794,神達群益54購03
032795,臻鼎群益52購04
032796,達興群益53購01
032797,祥碩群益52購02
032798,精成科群益52購06
032799,聯茂群益54購03
032800,矽力群益52購01
032801,穎崴群益52購09
032802,穎崴群益58購01
032803,緯穎群益52購10
032804,洋基群益52購03
032805,AES群益54購02
032806,富世達群益52購07
032807,昇陽半群益52購03
032808,南電群益54購02
032809,元上證凱基54購01
032810,T50反1凱基5B購02
032811,T50反1凱基5C購01
032812,A50凱基54購01
032813,滬深2X凱基54購07
032814,深中小凱基54購01
032815,道瓊銅凱基53購02
032816,大成鋼凱基53購04
032817,川湖凱基53購01
032818,鴻海凱基53購13
032819,鴻海凱基58購02
032820,台積電凱基54購14
032821,所羅門凱基53購02
032822,燿華凱基53購02
032823,台光電凱基53購04
032824,台光電凱基53購06
032825,台光電凱基53購07
032826,台光電凱基53購08
032827,台光電凱基53購09
032828,漢唐凱基53購06
032829,漢唐凱基53購07
032830,漢唐凱基54購03
032831,漢唐凱基54購04
032832,建準凱基53購03
032833,全新凱基53購03
032834,鉅祥凱基53購01
032835,強茂凱基53購01
032836,宏達電凱基53購03
032837,神達凱基53購03
032838,世紀鋼凱基55購04
032839,電子類凱基53購01
032840,台積電中信58購02
032842,聯發科中信58購01
032843,長榮太中信52購02
032844,南亞永豐53購04
032845,台達電永豐52購04
032846,台達電永豐53購04
032847,智邦永豐52購05
032848,金像電永豐53購05
032849,盟立永豐53購01
032850,亞光永豐54購03
032851,德律永豐53購01
032852,景碩永豐53購03
032853,健策永豐53購01
032854,神達永豐52購04
032855,神達永豐55購01
032856,臻鼎永豐54購02
032857,達興永豐53購02
032858,和大兆豐54購01
032859,台泥富邦53購02
032860,和大富邦54購01
032861,鴻海富邦52購07
032862,所羅門富邦53購01
032863,燿華富邦54購01
032864,強茂富邦52購01
032865,神基富邦52購01
032866,聯詠富邦52購01
032867,欣興富邦52購01
032868,洋基富邦52購02
032869,金寶國泰53購01
032870,盟立國泰53購01
032871,亞光國泰53購05
032872,臻鼎國泰53購03
032873,立積國泰53購01
032874,長榮太第一56購01
032875,臻鼎第一56購01
032876,SP黃豆凱基58購01
032877,南亞凱基53購07
032878,南港凱基53購01
032879,鴻海凱基53購14
032880,鴻海凱基53購15
032881,廣宇凱基54購01
032882,台積電凱基53購35
032883,智邦凱基53購04
032884,金像電凱基53購06
032885,威盛凱基53購01
032886,強茂凱基53購02
032887,新興凱基53購01
032888,裕民凱基53購01
032889,長榮太凱基53購01
032890,長榮太凱基56購01
032891,亞光凱基53購05
032892,德律凱基53購01
032893,聯詠凱基53購01
032894,新日興凱基53購05
032896,第一銅統一49購01
032897,神達凱基56購01
032898,立積凱基54購01
032899,國巨統一49購01
032900,國巨統一49購02
032901,達興凱基53購04
032902,亞翔凱基53購02
032903,樺漢凱基53購01
032904,立隆電統一49購01
032905,穎崴凱基58購01
032906,緯穎凱基58購01
